AirportID,Altitude,City,Country,DST,IATA,ICAO,Longitude,Name,Latitude,Source,Timezone,TZDatabaseTimezone,Type
8244,3376,Cacador,Brazil,S,CFC,SBCD,-50.9398002625,Caçador Airport,-26.78840065,OurAirports,-3,America/Sao_Paulo,airport
8245,355,Carauari,Brazil,S,CAF,SWCA,-66.89749908447266,Carauari Airport,-4.871520042419434,OurAirports,-4,America/Boa_Vista,airport
8246,243,Porto Urucu,Brazil,S,\N,SWUY,-65.3554000854,Urucu Airport,-4.88422012329,OurAirports,-4,America/Boa_Vista,airport
8247,412,Eirunepe,Brazil,S,ERN,SWEI,-69.87979888916016,Eirunepé Airport,-6.639530181884766,OurAirports,-4,America/Boa_Vista,airport
8248,2461,Concordia,Brazil,S,CCI,SSCK,-52.05270004272461,Concórdia Airport,-27.180599212646484,OurAirports,-3,America/Sao_Paulo,airport
8249,2100,Francisco Beltrao,Brazil,S,FBE,SSFB,-53.063499450683594,Francisco Beltrão Airport,-26.059200286865234,OurAirports,-3,America/Sao_Paulo,airport
8250,781,Confresa,Brazil,S,CFO,SJHG,-51.5635986328125,Confresa Airport,-10.634400367736816,OurAirports,-4,America/Campo_Grande,airport
8252,20,Apalachicola,United States,A,AAF,KAAF,-85.02749634,Apalachicola Regional Airport,29.72750092,OurAirports,-5,America/New_York,airport
8253,1558,Umuarama,Brazil,S,UMU,SSUM,-53.31380081176758,Umuarama Airport,-23.7987003326416,OurAirports,-3,America/Sao_Paulo,airport
8254,4446,Diamantina,Brazil,S,DTI,SNDT,-43.650398254399995,Diamantina Airport,-18.232000351,OurAirports,-3,America/Sao_Paulo,airport
8255,207,Fonte Boa,Brazil,S,FBA,SWOB,-66.0831985474,Fonte Boa Airport,-2.5326099395800004,OurAirports,-4,America/Boa_Vista,airport
8256,335,Sao Paulo de Olivenca,Brazil,S,OLC,SDCG,-68.9204120636,Senadora Eunice Micheles Airport,-3.46792950765,OurAirports,-4,America/Boa_Vista,airport
8257,230,Humaita,Brazil,S,HUW,SWHT,-63.072101593,Humaitá Airport,-7.532120227810001,OurAirports,-4,America/Boa_Vista,airport
8258,223,Santa Isabel do Rio Negro,Brazil,S,IRZ,SWTP,-64.9923,Tapuruquara Airport,-0.3786,OurAirports,-4,America/Boa_Vista,airport
8259,262,Oriximina,Brazil,S,ORX,SNOX,-55.83620071411133,Oriximiná Airport,-1.7140799760818481,OurAirports,-3,America/Belem,airport
8260,20,Una,Brazil,S,UNA,SBTC,-38.9990005493,Hotel Transamérica Airport,-15.355199813799999,OurAirports,-3,America/Fortaleza,airport
8265,970,Telfer,Australia,N,TEF,YTEF,122.22899627685547,Telfer Airport,-21.71500015258789,OurAirports,8,Australia/Perth,airport
8266,86,Alanya,Turkey,E,GZP,LTGP,32.300598,Gazipaşa Airport,36.299217,OurAirports,3,Europe/Istanbul,airport
8267,6890,Shank,Afghanistan,N,OAA,OASH,69.07722222219999,Shank Air Base,33.9225,OurAirports,4.5,Asia/Kabul,airport
8273,257,Douglas,United States,A,\N,KDQH,-82.8604965209961,Douglas Municipal Airport,31.476699829101562,OurAirports,-5,America/New_York,airport
8274,24,Fort Pierce,United States,A,FPR,KFPR,-80.36830139,St Lucie County International Airport,27.49510002,OurAirports,-5,America/New_York,airport
8276,43,Taunton,United States,A,\N,KTAN,-71.0166015625,Taunton Municipal King Field,41.8744010925293,OurAirports,-5,America/New_York,airport
8277,148,Plymouth,United States,A,PYM,KPYM,-70.728798,Plymouth Municipal Airport,41.909,OurAirports,-5,America/New_York,airport
8278,18,North Kingstown,United States,A,NCO,KOQU,-71.412101745605,Quonset State Airport,41.597099304199,OurAirports,-5,America/New_York,airport
8280,49,Norwood,United States,A,OWD,KOWD,-71.1728973389,Norwood Memorial Airport,42.1904983521,OurAirports,-5,America/New_York,airport
8281,271,Westfield,United States,A,BAF,KBAF,-72.715599,Westfield-Barnes Regional Airport,42.157799,OurAirports,-5,America/New_York,airport
8282,247,Willimantic,United States,A,\N,KIJD,-72.1802978515625,Windham Airport,41.74399948120117,OurAirports,-5,America/New_York,airport
8283,364,Montgomery,United States,A,MGJ,KMGJ,-74.26460266,Orange County Airport,41.50999832,OurAirports,-5,America/New_York,airport
8284,347,Harrisburg,United States,A,HAR,KCXY,-76.85150146480001,Capital City Airport,40.2170982361,OurAirports,-5,America/New_York,airport
8285,11,Marshfield,United States,A,\N,KGHG,-70.67220306396484,Marshfield Municipal George Harlow Field,42.09830093383789,OurAirports,-5,America/New_York,airport
8286,458,Danbury,United States,A,DXR,KDXR,-73.48220062259999,Danbury Municipal Airport,41.371498107899995,OurAirports,-5,America/New_York,airport
8287,199,Nashua,United States,A,ASH,KASH,-71.51480102539999,Boire Field,42.7817001343,OurAirports,-5,America/New_York,airport
8288,148,Lawrence,United States,A,LWM,KLWM,-71.1233978271,Lawrence Municipal Airport,42.717201232899995,OurAirports,-5,America/New_York,airport
8289,726,Oxford,United States,A,OXC,KOXC,-73.135200500488,Waterbury Oxford Airport,41.47859954834,OurAirports,-5,America/New_York,airport
8290,348,Fitchburg,United States,A,\N,KFIT,-71.75900268554688,Fitchburg Municipal Airport,42.554100036621094,OurAirports,-5,America/New_York,airport
8291,1110,Villa Rica,United States,A,\N,20GA,-84.88469696039999,Earl L. Small Jr. Field/Stockmar Airport,33.756500244099996,OurAirports,-5,America/New_York,airport
8292,759,Cartersville,United States,A,\N,KVPC,-84.84870147705078,Cartersville Airport,34.12310028076172,OurAirports,-5,America/New_York,airport
8293,596,Centre,United States,A,\N,KPYP,-85.610069,Centre-Piedmont-Cherokee County Regional Airport,34.089977,OurAirports,-6,America/Chicago,airport
8294,644,Rome,United States,A,RMG,KRMG,-85.15799713130001,Richard B Russell Airport,34.3506011963,OurAirports,-5,America/New_York,airport
8295,569,Gadsden,United States,A,GAD,KGAD,-86.088996,Northeast Alabama Regional Airport,33.972599,OurAirports,-6,America/Chicago,airport
8296,833,Knoxville,United States,A,\N,KDKX,-83.8739013671875,Knoxville Downtown Island Airport,35.96390151977539,OurAirports,-5,America/New_York,airport
8297,943,Winder,United States,A,WDR,KWDR,-83.66739655,Barrow County Airport,33.98289871,OurAirports,-5,America/New_York,airport
8298,188,Sylvania,United States,A,\N,KJYL,-81.59709930419922,Plantation Airpark,32.645301818847656,OurAirports,-5,America/New_York,airport
8299,709,Dalton,United States,A,DNN,KDNN,-84.87020111,Dalton Municipal Airport,34.72290039,OurAirports,-5,America/New_York,airport
8300,1161,Carrollton,United States,A,\N,KCTJ,-85.1520004272461,West Georgia Regional O V Gray Field,33.63100051879883,OurAirports,-5,America/New_York,airport
8302,693,LaGrange,United States,A,LGC,KLGC,-85.072601,LaGrange Callaway Airport,33.0089,OurAirports,-5,America/New_York,airport
8303,385,Milledgeville,United States,A,\N,KMLJ,-83.240701,Baldwin County Regional Airport,33.154202,OurAirports,-5,America/New_York,airport
8305,902,Pine Mountain,United States,A,PIM,KPIM,-84.8824005127,Harris County Airport,32.8406982422,OurAirports,-5,America/New_York,airport
8306,808,Atlanta,United States,A,\N,KFFC,-84.5718002319336,Peachtree City Falcon Field,33.3572998046875,OurAirports,-5,America/New_York,airport
8308,1276,Gainesville,United States,A,GVL,KGVL,-83.8302002,Lee Gilmer Memorial Airport,34.27259827,OurAirports,-5,America/New_York,airport
8312,894,New Philadelpha,United States,A,PHD,KPHD,-81.419700622559,Harry Clever Field,40.470901489258,OurAirports,-5,America/New_York,airport
8313,192,Darlington,United States,A,\N,KUDG,-79.890098,Darlington County Airport,34.449401,OurAirports,-5,America/New_York,airport
8314,19,Hilton Head Island,United States,A,HHH,KHXD,-80.6975021362,Hilton Head Airport,32.2243995667,OurAirports,-5,America/New_York,airport
8318,423,Augusta,United States,A,DNL,KDNL,-82.0393981934,Daniel Field,33.4664993286,OurAirports,-5,America/New_York,airport
8319,1270,Morganton,United States,A,MRN,KMRN,-81.611397,Foothills Regional Airport,35.820202,OurAirports,-5,America/New_York,airport
8320,1473,Pikeville,United States,A,PVL,KPBX,-82.56639862,Pike County-Hatcher Field,37.5617981,OurAirports,-5,America/New_York,airport
8321,837,Locust Grove,United States,A,\N,GA04,-84.16519927978516,Mallards Landing Airport,33.365699768066406,OurAirports,-5,America/New_York,airport
8322,996,Toccoa,United States,A,TOC,KTOC,-83.29579926,Toccoa Airport - R.G. Letourneau Field,34.59379959,OurAirports,-5,America/New_York,airport
8323,811,Shaftesbury,United Kingdom,U,\N,EGHA,-2.1536099910736084,Compton Abbas Aerodrome,50.967201232910156,OurAirports,0,Europe/London,airport
8328,505,Poltava,Ukraine,U,PLV,UKHP,34.39720153808594,Suprunovka Airport,49.568599700927734,OurAirports,2,Europe/Kiev,airport
8331,1394,Aweil,Sudan,U,\N,HSAW,27.399999618530273,Aweil Airport,8.767000198364258,OurAirports,3,Africa/Juba,airport
8332,1529,Wau,Sudan,U,WUU,HSWW,27.9750003815,Wau Airport,7.7258300781199996,OurAirports,3,Africa/Juba,airport
8333,1930,Humera,Ethiopia,U,HUE,HAHU,36.58300018310547,Humera Airport,14.25,OurAirports,3,Africa/Addis_Ababa,airport
8334,2790,Moyale,Kenya,U,OYL,HKMY,39.101398,Moyale Airport,3.46972,OurAirports,3,Africa/Nairobi,airport
8335,2631,Zagora,Morocco,U,OZG,GMAZ,-5.86667013168,Zagora Airport,30.3202991486,OurAirports,0,Africa/Casablanca,airport
8336,1300,Yengema,Sierra Leone,U,WYE,GFYE,-11.04539966583252,Yengema Airport,8.610469818115234,OurAirports,0,Africa/Freetown,airport
8337,75,Gbangbatok,Sierra Leone,U,GBK,GFGK,-12.383000373840332,Gbangbatok Airport,7.767000198364258,OurAirports,0,Africa/Freetown,airport
8340,128,Turukhansk,Russia,N,THX,UOTT,87.9353027344,Turukhansk Airport,65.797203064,OurAirports,7,Asia/Krasnoyarsk,airport
8341,213,Bor,Russia,N,TGP,UNIP,89.994003,Podkamennaya Tunguska Airport,61.589699,OurAirports,7,Asia/Krasnoyarsk,airport
8342,722,Fort Worth,United States,A,AFW,KAFW,-97.31880187990001,Fort Worth Alliance Airport,32.9875984192,OurAirports,-6,America/Chicago,airport
8343,860,East Troy,United States,A,\N,K57C,-88.37259674072266,East Troy Municipal Airport,42.79719924926758,OurAirports,-6,America/Chicago,airport
8344,243,Kolpashevo,Russia,N,\N,UNLL,82.93250274658203,Kolpashevo Airport,58.32529830932617,OurAirports,7,Asia/Krasnoyarsk,airport
8347,472,Kuwait,Kuwait,A,\N,OKAS,47.52080154418945,Ali Al Salem Air Base,29.34670066833496,OurAirports,3,Asia/Kuwait,airport
8348,115,Renmark,Australia,O,RMK,YREN,140.6739959716797,Renmark Airport,-34.1963996887207,OurAirports,9.5,Australia/Adelaide,airport
8349,856,Leigh Creek,Australia,O,LGH,YLEC,138.42599487304688,Leigh Creek Airport,-30.59830093383789,OurAirports,9.5,Australia/Adelaide,airport
8350,1500,Warburton Community,Australia,O,\N,YWBR,126.58300018310547,Warburton Airport,-26.128299713134766,OurAirports,8,Australia/Perth,airport
8351,705,Cunderdin,Australia,O,\N,YCUN,117.21700286865234,Cunderdin Airport,-31.62220001220703,OurAirports,8,Australia/Perth,airport
8352,12,Rottnest Island,Australia,O,RTS,YRTI,115.540001,Rottnest Island Airport,-32.006699,OurAirports,8,Australia/Perth,airport
8353,511,Forrest,Australia,O,FOS,YFRT,128.11500549316406,Forrest Airport,-30.83810043334961,OurAirports,8,Australia/Perth,airport
8354,1433,Ballarat,Australia,O,\N,YBLT,143.79100036621094,Ballarat Airport,-37.51169967651367,OurAirports,10,Australia/Hobart,airport
8355,988,Keewaywin,Canada,A,KEW,CPV8,-92.8364028931,Keewaywin Airport,52.991100311299995,OurAirports,-6,America/Winnipeg,airport
8356,1035,Marathon,Canada,A,YSP,CYSP,-86.34439849853516,Marathon Airport,48.75529861450195,OurAirports,-5,America/Toronto,airport
8357,827,Hearst,Canada,A,YHF,CYHF,-83.68609619140625,Hearst René Fontaine Municipal Airport,49.71419906616211,OurAirports,-5,America/Toronto,airport
8358,1099,Hornepayne,Canada,A,YHN,CYHN,-84.75890350341797,Hornepayne Municipal Airport,49.19309997558594,OurAirports,-5,America/Toronto,airport
8359,1157,Kirkland Lake,Canada,A,YKX,CYKX,-79.98139953613281,Kirkland Lake Airport,48.21030044555664,OurAirports,-5,America/Toronto,airport
8360,1198,Manitouwadge,Canada,A,YMG,CYMG,-85.86060333251953,Manitouwadge Airport,49.083900451660156,OurAirports,-5,America/Toronto,airport
8361,942,Wawa,Canada,A,YXZ,CYXZ,-84.78669738769531,Wawa Airport,47.96670150756836,OurAirports,-5,America/Toronto,airport
8362,869,Manitowaning,Canada,A,YEM,CYEM,-81.85810089111328,Manitoulin East Municipal Airport,45.84280014038086,OurAirports,-5,America/Toronto,airport
8363,1355,Slate Falls,Canada,A,\N,CKD9,-91.66560363769531,Slate Falls Airport,51.130001068115234,OurAirports,-6,America/Winnipeg,airport
8364,730,Collingwood,Canada,A,\N,CNY3,-80.1583023071,Collingwood Airport,44.4491996765,OurAirports,-5,America/Toronto,airport
8365,815,Brantford,Canada,A,\N,CYFD,-80.34249877929688,Brantford Municipal Airport,43.13140106201172,OurAirports,-5,America/Toronto,airport
8366,833,Lawrence,United States,A,LWC,KLWC,-95.21659851,Lawrence Municipal Airport,39.01119995,OurAirports,-6,America/Chicago,airport
8367,1277,Wellington,United States,A,\N,KEGT,-97.38829803466797,Wellington Municipal Airport,37.32360076904297,OurAirports,-6,America/Chicago,airport
8379,19,Pompano Beach,United States,A,PPM,KPMP,-80.111099243164,Pompano Beach Airpark,26.247100830078,OurAirports,-5,America/New_York,airport
8380,31,Mallacoota,Australia,U,XMC,YMCO,149.72000122070312,Mallacoota Airport,-37.59830093383789,OurAirports,10,Australia/Hobart,airport
8381,2050,Al-Ula,Saudi Arabia,N,ULH,OEAO,38.1288888889,Majeed Bin Abdulaziz Airport,26.48,OurAirports,3,Asia/Riyadh,airport
8394,586,Alabaster,United States,A,\N,KEET,-86.78279877,Shelby County Airport,33.17699814,OurAirports,-6,America/Chicago,airport
8395,2205,Yuendumu,Australia,O,YUE,YYND,131.78199768066406,Yuendumu Airport,-22.254199981689453,OurAirports,9.5,Australia/Darwin,airport
8397,2568,Carefree,United States,N,\N,18AZ,-111.89800262451172,Sky Ranch At Carefree Airport,33.81809997558594,OurAirports,-7,America/Phoenix,airport
8401,319,Praya,Indonesia,N,LOP,WADL,116.276675,Lombok International Airport,-8.757322,OurAirports,8,Asia/Makassar,airport
8403,3055,One Hundred Mile House,Canada,A,\N,CAV3,-121.30699920654297,One Hundred Mile House Airport,51.64250183105469,OurAirports,-8,America/Vancouver,airport
8404,3126,108 Mile Ranch,Canada,A,ZMH,CZML,-121.333000183,South Cariboo Region / 108 Mile Airport,51.736099243199995,OurAirports,-8,America/Vancouver,airport
8405,0,Glasgow,United Kingdom,E,\N,EGEG,-4.2969441413879395,Glasgow City Heliport,55.86138916015625,OurAirports,0,Europe/London,airport
8406,15,Yarram,Australia,O,\N,YYRM,146.7550048828125,Yarram Airport,-38.56669998168945,OurAirports,10,Australia/Hobart,airport
8407,229,Handan,China,N,HDG,ZBHD,114.425555556,Handan Airport,36.5258333333,OurAirports,8,Asia/Shanghai,airport
8409,811,Indianapolis,United States,A,\N,KUMP,-86.04499817,Indianapolis Metropolitan Airport,39.93519974,OurAirports,-5,America/New_York,airport
8410,1212,London,United States,A,LOZ,KLOZ,-84.08489990230001,London-Corbin Airport/Magee Field,37.0821990967,OurAirports,-5,America/New_York,airport
8412,244,Fredericksburg,United States,A,FBG,KFBG,-78.93669891,Simmons Army Air Field,35.13180161,OurAirports,-5,America/New_York,airport
8414,341,Warsaw,Poland,E,WMI,EPMO,20.6518,Modlin Airport,52.451099,OurAirports,1,Europe/Warsaw,airport
8417,760,Jixi,China,N,JXA,ZYJX,131.193,Jixi Xingkaihu Airport,45.293,OurAirports,8,Asia/Shanghai,airport
8419,1171,Seogwipo,South Korea,U,JDG,RKPD,126.711997986,Jeongseok Airport,33.3996009827,OurAirports,9,Asia/Seoul,airport
8423,753,Gimli,Canada,A,YGM,CYGM,-97.04329681396484,Gimli Industrial Park Airport,50.62810134887695,OurAirports,-6,America/Winnipeg,airport
8426,725,Matheson Island,Canada,A,\N,CJT2,-96.93440246582031,Matheson Island Airport,51.732200622558594,OurAirports,-6,America/Winnipeg,airport
8427,2044,Tura,Russia,N,\N,UNIT,100.4328918457,Tura Mountain Airport,64.333511352539,OurAirports,7,Asia/Krasnoyarsk,airport
8428,82,Beloyarsky,Russia,N,EYK,USHY,66.698601,Beloyarskiy Airport,63.686901,OurAirports,5,Asia/Yekaterinburg,airport
8430,674,Racine,United States,A,RAC,KRAC,-87.8152008057,John H Batten Airport,42.7606010437,OurAirports,-6,America/Chicago,airport
8431,80,Taytay,Philippines,U,RZP,RPSD,119.507697,Cesar Lim Rodriguez Airport,10.81874,OurAirports,8,Asia/Manila,airport
8432,1014,Gera,Germany,E,\N,EDAJ,12.135833,Gera-Leumnitz Airfield,50.881668,OurAirports,1,Europe/Berlin,airport
8435,230,Saint-Petersburg,Russia,N,\N,XLLN,30.334999,Kasimovo Airfield,60.198299,OurAirports,3,Europe/Moscow,airport
8438,276,Arnhem,Netherlands,E,\N,EHTL,5.92444,Terlet Glider Field,52.057201,OurAirports,1,Europe/Amsterdam,airport
8442,3782,Shigatse,China,N,RKZ,ZURK,89.311401,Shigatse Air Base,29.3519,OurAirports,8,Asia/Shanghai,airport
8443,1571,Redlands,United States,A,\N,KREI,-117.14600372314453,Redlands Municipal Airport,34.08530044555664,OurAirports,-8,America/Los_Angeles,airport
8445,764,Riverside,United States,A,\N,KRIR,-117.41100311279297,Flabob Airport,33.98970031738281,OurAirports,-8,America/Los_Angeles,airport
8446,294,Tacoma,United States,A,TIW,KTIW,-122.5780029,Tacoma Narrows Airport,47.26789856,OurAirports,-8,America/Los_Angeles,airport
8459,558,TELGTE,Germany,E,\N,EDLO,8.661666870117188,Oerlinghausen Airport,51.932220458984375,OurAirports,1,Europe/Berlin,airport
8460,17,Gulf Shores,United States,A,GUF,KJKA,-87.67179871,Jack Edwards Airport,30.29050064,OurAirports,-6,America/Chicago,airport
8461,35,Isabela,Ecuador,N,IBB,SEII,-90.9530029297,General Villamil Airport,-0.942628026009,OurAirports,-6,Pacific/Galapagos,airport
8462,1585,Balzers,Switzerland,E,\N,LSXB,9.48111,Balzers Heliport,47.0681,OurAirports,1,Europe/Vaduz,airport
8467,950,Punitz-Guessing,Austria,E,\N,LOGG,16.316843,Flugplatz Punitz,47.14653,OurAirports,1,Europe/Vienna,airport
8468,1150,Khmeinitskiy,Ukraine,E,HMJ,UKLH,26.933399,Khmelnytskyi Airport,49.359699,OurAirports,2,Europe/Kiev,airport
8469,15,Hiroshima,Japan,N,HIW,RJBH,132.41400146484375,Hiroshimanishi Airport,34.36690139770508,OurAirports,9,Asia/Tokyo,airport
8472,0,Yalata,Australia,O,KYI,YYTA,131.8249969482422,Yalata Mission Airport,-31.470600128173828,OurAirports,9.5,Australia/Adelaide,airport
8473,1603,Hazleton,United States,A,HZL,KHZL,-75.9949035645,Hazleton Municipal Airport,40.986801147499996,OurAirports,-5,America/New_York,airport
8474,775,Cumberland,United States,A,CBE,KCBE,-78.7609024048,Greater Cumberland Regional Airport,39.615398407,OurAirports,-5,America/New_York,airport
8475,4,Key West,United States,A,\N,7FA1,-81.57980346679688,Sugar Loaf Shores Airport,24.648799896240234,OurAirports,-5,America/New_York,airport
8476,14,Wyndham,Australia,U,WYN,YWYM,128.1529998779297,Wyndham Airport,-15.51140022277832,OurAirports,8,Australia/Perth,airport
8477,2000,Bob Quinn Lake,Canada,U,YBO,CBW4,-130.25,Bob Quinn Lake Airport,56.9667015076,OurAirports,-8,America/Vancouver,airport
8480,2500,Msembe,Tanzania,U,\N,HTMR,34.922282,Msembe Airport,-7.684811,OurAirports,3,Africa/Dar_es_Salaam,airport
8482,656,Kaluga,Russia,N,KLF,UUBC,36.3666687012,Grabtsevo Airport,54.5499992371,OurAirports,3,Europe/Moscow,airport
8493,717,Lone Rock,United States,A,LNR,KLNR,-90.181602478,Tri-County Regional Airport,43.2117004395,OurAirports,-6,America/Chicago,airport
8494,1497,Phillips,United States,A,\N,KPBH,-90.40249633789062,Price County Airport,45.70899963378906,OurAirports,-6,America/Chicago,airport
8495,1086,Monroe,United States,A,\N,KEFT,-89.59040069580078,Monroe Municipal Airport,42.614898681640625,OurAirports,-6,America/Chicago,airport
8496,582,Joliet,United States,A,JOT,KJOT,-88.17549896,Joliet Regional Airport,41.51779938,OurAirports,-6,America/Chicago,airport
8497,654,Peru,United States,A,VYS,KVYS,-89.153099,Illinois Valley Regional Airport-Walter A Duncan Field,41.351898,OurAirports,-6,America/Chicago,airport
8499,1001,Jackson,United States,A,JXN,KJXN,-84.45939636230001,Jackson County Reynolds Field,42.259799957300004,OurAirports,-5,America/New_York,airport
8500,184,Furstenwalde,Germany,E,\N,EDAL,14.0972003937,Fuerstenwalde Airport,52.3905982971,OurAirports,1,Europe/Berlin,airport
8501,121,Eberswalde,Germany,E,\N,EDAV,13.693611145019531,Eberswalde-Finow Airport,52.82722091674805,OurAirports,1,Europe/Berlin,airport
8502,1267,Connellsville,United States,A,\N,KVVS,-79.65709686,Joseph A. Hardy Connellsville Airport,39.95920181,OurAirports,-5,America/New_York,airport
8503,1162,Bedford,United States,A,\N,KHMZ,-78.5121994,Bedford County Airport,40.08530045,OurAirports,-5,America/New_York,airport
8504,302,Philadelphia,United States,A,BBX,KLOM,-75.2650985718,Wings Field,40.1375007629,OurAirports,-5,America/New_York,airport
8505,34,Okeechobee,United States,A,OBE,KOBE,-80.8498001099,Okeechobee County Airport,27.262800216699997,OurAirports,-5,America/New_York,airport
8506,62,Sebring,United States,A,SEF,KSEF,-81.3423996,Sebring Regional Airport,27.45639992,OurAirports,-5,America/New_York,airport
8507,160,Avon Park,United States,A,AVO,KAVO,-81.52780151,Avon Park Executive Airport,27.59119987,OurAirports,-5,America/New_York,airport
8508,145,Winter Haven,United States,A,GIF,KGIF,-81.753304,Winter Haven Regional Airport - Gilbert Field,28.062901,OurAirports,-5,America/New_York,airport
8509,90,Zephyrhills,United States,A,ZPH,KZPH,-82.15589904790001,Zephyrhills Municipal Airport,28.2282009125,OurAirports,-5,America/New_York,airport
8510,90,Ocala,United States,A,OCF,KOCF,-82.22419739,Ocala International Airport - Jim Taylor Field,29.17259979,OurAirports,-5,America/New_York,airport
8511,107,Jesup,United States,A,\N,KJES,-81.88249969,Jesup Wayne County Airport,31.55400085,OurAirports,-5,America/New_York,airport
8512,694,Madison,United States,A,\N,K52A,-83.46040344240001,Madison Municipal Airport,33.6120986938,OurAirports,-5,America/New_York,airport
8513,970,Newnan,United States,A,\N,KCCO,-84.7697982788086,Newnan Coweta County Airport,33.31159973144531,OurAirports,-5,America/New_York,airport
8514,501,Thomson,United States,A,\N,KHQU,-82.51650238,Thomson-McDuffie County Airport,33.52970123,OurAirports,-5,America/New_York,airport
8515,528,Aiken,United States,A,AIK,KAIK,-81.684998,Aiken Regional Airport,33.649399,OurAirports,-5,America/New_York,airport
8516,302,Camden,United States,A,CDN,KCDN,-80.56490325930001,Woodward Field,34.2835998535,OurAirports,-5,America/New_York,airport
8517,126,Lumberton,United States,A,LBT,KLBT,-79.05940246579999,Lumberton Regional Airport,34.6099014282,OurAirports,-5,America/New_York,airport
8519,455,Pinehurst-Southern Pines,United States,A,SOP,KSOP,-79.3911972,Moore County Airport,35.23740005,OurAirports,-5,America/New_York,airport
8520,358,Rockingham,United States,A,\N,KRCZ,-79.759598,Richmond County Airport,34.8913,OurAirports,-5,America/New_York,airport
8524,979,Baraboo,United States,A,\N,KDLL,-89.77020264,Baraboo Wisconsin Dells Airport,43.52270126,OurAirports,-6,America/Chicago,airport
8526,968,Statesville,United States,A,SVH,KSVH,-80.953903198242,Statesville Regional Airport,35.765300750732,OurAirports,-5,America/New_York,airport
8528,779,Burlington,United States,A,\N,KBUU,-88.30460357666016,Burlington Municipal Airport,42.69070053100586,OurAirports,-6,America/Chicago,airport
8532,556,Lock Haven,United States,A,LHV,KLHV,-77.42230225,William T. Piper Memorial Airport,41.13560104,OurAirports,-5,America/New_York,airport
8538,898,Zelienople,United States,A,\N,KPJC,-80.16069794,Zelienople Municipal Airport,40.80160141,OurAirports,-5,America/New_York,airport
8542,793,Lorain-Elyria,United States,A,\N,KLPR,-82.17759705,Lorain County Regional Airport,41.34429932,OurAirports,-5,America/New_York,airport
8544,583,Cleveland,United States,A,BKL,KBKL,-81.68329620361328,Burke Lakefront Airport,41.51750183105469,OurAirports,-5,America/New_York,airport
8545,693,Dunkirk,United States,A,DKK,KDKK,-79.27200317,Chautauqua County-Dunkirk Airport,42.49330139,OurAirports,-5,America/New_York,airport
8548,53,Mount Holly,United States,A,LLY,KVAY,-74.845703125,South Jersey Regional Airport,39.942901611299995,OurAirports,-5,America/New_York,airport
8550,23,Linden,United States,A,LDJ,KLDJ,-74.2445983887,Linden Airport,40.617401123,OurAirports,-5,America/New_York,airport
8553,995,Angola,United States,A,ANQ,KANQ,-85.083504,Tri State Steuben County Airport,41.639702,OurAirports,-5,America/New_York,airport
8555,850,Warsaw,United States,A,\N,KASW,-85.84010314941406,Warsaw Municipal Airport,41.27470016479492,OurAirports,-5,America/New_York,airport
8556,785,Van Wert,United States,A,\N,KVNW,-84.6093978881836,Van Wert County Airport,40.86470031738281,OurAirports,-5,America/New_York,airport
8559,941,Marshall,United States,A,\N,KRMY,-84.95549774169922,Brooks Field,42.25120162963867,OurAirports,-5,America/New_York,airport
8560,914,Batavia,United States,A,\N,KGVQ,-78.16760254,Genesee County Airport,43.03170013,OurAirports,-5,America/New_York,airport
8565,71,Clearwater,United States,A,CLW,KCLW,-82.7586975098,Clearwater Air Park,27.9766998291,OurAirports,-5,America/New_York,airport
8577,139,Forties Alpha,United Kingdom,U,\N,FA08,-81.80809783939999,Orlampa Inc Airport,28.166999816900002,OurAirports,0,America/New_York,airport
8593,593,Chicago,United States,A,CGX,KCGX,-87.60790252685547,Chicago Meigs Airport,41.85879898071289,OurAirports,-6,America/Chicago,airport
8601,1535,Jasper,United States,A,\N,KJZP,-84.4573974609375,Pickens County Airport,34.453399658203125,OurAirports,-5,America/New_York,airport
8603,174,Saarmund,Germany,E,\N,EDCS,13.100556373596191,Saarmund Airport,52.30833435058594,OurAirports,1,Europe/Berlin,airport
8604,32,North Myrtle Beach,United States,A,CRE,KCRE,-78.72389984130001,Grand Strand Airport,33.8116989136,OurAirports,-5,America/New_York,airport
8606,620,Lansing,United States,A,\N,KIGQ,-87.52950286865234,Lansing Municipal Airport,41.5349006652832,OurAirports,-6,America/Chicago,airport
8608,1395,Ramona,United States,A,\N,KRNM,-116.915001,Ramona Airport,33.0392,OurAirports,-8,America/Los_Angeles,airport
8609,236,Pont Sur Yonne,France,E,\N,LFGO,3.247912,Pont Sur Yonne Airfield,48.289172,OurAirports,1,Europe/Paris,airport
8610,351,St Florentin Cheu,France,E,\N,LFGP,3.775583,St Florentin Cheu Airfield,47.98019,OurAirports,1,Europe/Paris,airport
8611,1722,Saulieu,France,E,\N,LFEW,4.26583,Saulieu Liernais Airfield,47.239399,OurAirports,1,Europe/Paris,airport
8612,0,Olten,Switzerland,E,\N,LSPO,7.889440059661865,Olten Airport,47.344398498535156,OurAirports,1,Europe/Zurich,airport
8613,1475,Buochs,Switzerland,E,BXO,LSZC,8.396944,Buochs Airport,46.974444,OurAirports,1,Europe/Zurich,airport
8614,3241,Quinto,Switzerland,E,\N,LSPM,8.68978,Ambri Airport,46.512501,OurAirports,1,Europe/Zurich,airport
