AirportID,City,Altitude,DST,Country,ICAO,IATA,Latitude,Longitude,Name,Source,Timezone,Type,TZDatabaseTimezone
11944,Marandúa,285,\N,Colombia,SKUA,\N,5.52448,-68.6856,Marandúa Air Base,OurAirports,,airport,\N
11945,Rioja,2707,\N,Peru,SPJA,RIJ,-6.067860126495361,-77.16000366210938,Juan Simons Vela Airport,OurAirports,,airport,\N
11946,Jaén,2477,\N,Peru,SPJE,JAE,-5.59248,-78.774002,Shumba Airport,OurAirports,,airport,\N
11947,"",574,\N,Venezuela,SVMP,\N,10.133169174194336,-66.78782653808594,Metropolitano Airport,OurAirports,,airport,\N
11948,Tamchy,5425,\N,Kyrgyzstan,UAFL,IKU,42.58792,76.713046,Issyk-Kul International Airport,OurAirports,,airport,\N
11949,Kant,2549,\N,Kyrgyzstan,UAFW,\N,42.85319900512695,74.84649658203125,Kant Air Base,OurAirports,,airport,\N
11950,Ayaguz,2119,\N,Kazakhstan,UASA,\N,47.91859817504883,80.45279693603516,Ayaguz Airport,OurAirports,,airport,\N
11951,Chelkar,0,\N,Kazakhstan,UATR,\N,47.904998779296875,59.619998931884766,Chelkar Airport,OurAirports,,airport,\N
11952,Kyzyl-Syr,331,\N,Russia,UENK,\N,63.8849983215332,122.7770004272461,Kyzyl-Syr Airport,OurAirports,,airport,\N
11953,Vilyuisk,361,\N,Russia,UENW,VYI,63.75666809082,121.69333648682,Vilyuisk Airport,OurAirports,,airport,\N
11954,"",118,\N,Russia,UESG,BGN,68.556602,146.231506,Belaya Gora Airport,OurAirports,,airport,\N
11955,Dzhermuk,0,\N,Armenia,UGEJ,\N,39.8240013123,45.673999786399996,Dzhermuk Airport,OurAirports,,airport,\N
11956,Sovetskaya Gavan,659,\N,Russia,UHKG,\N,49.23570251464844,140.19309997558594,Kamenny Ruchey Naval Air Base,OurAirports,,airport,\N
11957,Sovetskaya Gavan,768,\N,Russia,UHKM,GVN,48.926998138399995,140.033996582,Maygatka Airport.,OurAirports,,airport,\N
11958,Omsukchan,1732,\N,Russia,UHMF,\N,62.457000732421875,155.7449951171875,Omsukchan Airport,OurAirports,,airport,\N
11959,Chaybukha,207,\N,Russia,UHMG,\N,61.834999084472656,160.54800415039062,Chaybukha Airport,OurAirports,,airport,\N
11960,Keperveem,623,\N,Russia,UHMK,\N,67.8450012207,166.13999939,Keperveem Airport,OurAirports,,airport,\N
11961,Magadan,164,\N,Russia,UHMT,\N,59.62329864501953,150.9219970703125,Magadan-13 Airport,OurAirports,,airport,\N
11962,Nikolayevsk-na-Amure Airport,170,\N,Russia,UHNN,NLI,53.154999,140.649994,Nikolayevsk-na-Amure Airport,OurAirports,,airport,\N
11963,Palana,112,\N,Russia,UHPL,\N,59.08169937133789,159.88800048828125,Palana Airport,OurAirports,,airport,\N
11964,Zheleznogorsk-Ilimsky,1946,\N,Russia,UIBV,\N,56.487701416015625,104.10600280761719,Zheleznogorsk Airport,OurAirports,,airport,\N
11965,Sarabuz,721,\N,Ukraine,UKFG,\N,45.1150016784668,33.97700119018555,Gvardeyskoe Air Base,OurAirports,,airport,\N
11966,Saki,36,\N,Ukraine,UKFI,\N,45.09299850463867,33.595001220703125,Saki Air Base,OurAirports,,airport,\N
11967,Dzhankoy,75,\N,Ukraine,UKFY,\N,45.70090103149414,34.41889953613281,Dzhankoy Airport,OurAirports,,airport,\N
11968,Zhytomyr,761,\N,Ukraine,UKKO,\N,50.158298,28.7383,Ozerne Air Base,OurAirports,,airport,\N
11969,Severomorsk,239,\N,Russia,ULAK,\N,69.03166961669922,33.418331146240234,Severomorsk-1 Naval Air Base,OurAirports,,airport,\N
11970,St. Petersburg,230,\N,Russia,ULLP,\N,59.685001,30.338301,Pushkin Airport,OurAirports,,airport,\N
11971,Siversky,341,\N,Russia,ULLS,\N,59.3567008972168,30.036699295043945,Siversky Air Base,OurAirports,,airport,\N
11972,Staraya Russa,52,\N,Russia,ULNR,\N,57.961399,31.384399,Staraya Russa Air Base,OurAirports,,airport,\N
11973,Petrozavodsk,0,\N,Russia,ULPP,\N,61.83194351196289,34.295555114746094,Peski Airport,OurAirports,,airport,\N
11974,Baranavichi,0,\N,Belarus,UMMA,\N,53.099998474121094,26.049999237060547,Baranavichi Air Base,OurAirports,,airport,\N
11975,Babruisk,502,\N,Belarus,UMNB,\N,53.105,29.205,Babruisk Air Base,OurAirports,,airport,\N
11976,Severo-Eniseysk,1706,\N,Russia,UNIS,\N,60.37329864501953,93.01170349121094,Severo-Eniseysk Airport,OurAirports,,airport,\N
11977,Sharypovo,1099,\N,Russia,UNKO,\N,55.454914093,89.1738815308,Sharypovo Airport,OurAirports,,airport,\N
11978,Omsk,0,\N,Russia,UNOS,\N,54.9749984741,73.5550003052,Omsk Severny Airport,OurAirports,,airport,\N
11979,Murmansk,59,\N,Russia,UODN,\N,80.803207,47.663586,Nagurskoye,OurAirports,,airport,\N
11980,Svetlogorsk,394,\N,Russia,UOIG,\N,66.83999633789062,88.40333557128906,Svetlogorsk Airport,OurAirports,,airport,\N
11981,Valek,108,\N,Russia,UOOW,\N,69.39690399169922,88.35368347167969,Valek Airport,OurAirports,,airport,\N
11982,Maykop,600,\N,Russia,URKH,\N,44.68,40.035,Khanskaya Air Base,OurAirports,,airport,\N
11983,Dudinka,82,\N,Russia,UROD,\N,69.375,86.15666961669922,Dudinka Airport,OurAirports,,airport,\N
11984,"",276,\N,Russia,URRY,VLK,47.682098388671875,42.07279968261719,Volgodonsk Airport,OurAirports,,airport,\N
11985,Tashkent,1574,\N,Uzbekistan,UTTP,\N,41.31269836425781,69.39140319824219,Tashkent East Airport,OurAirports,,airport,\N
11986,Moscow,410,\N,Russia,UUBM,\N,55.5600013733,37.9850006104,Myachkovo Airport,OurAirports,,airport,\N
11987,Lukhovitsy,515,\N,Russia,UUMT,\N,54.904998779299994,39.02666854859999,Tretyakovo Airport,OurAirports,,airport,\N
11988,Balabanovo,640,\N,Russia,UUWE,\N,55.2283325195,36.6083335876,Yermolino Airport,OurAirports,,airport,\N
11989,Inta,184,\N,Russia,UUYI,INA,66.0548324584961,60.110321044921875,Inta Airport,OurAirports,,airport,\N
11990,Izhma,230,\N,Russia,UUYV,\N,65.03170013427734,53.970001220703125,Izhma Airport,OurAirports,,airport,\N
11991,Kazan,213,\N,Russia,UWKG,\N,55.86669921875,49.13330078125,Borisoglebskoye Airport,OurAirports,,airport,\N
11992,Zhigansk,292,\N,Russia,UWKV,ZIX,66.7965011597,123.361000061,Zhigansk Airport,OurAirports,,airport,\N
11993,Ufa,325,\N,Russia,UWUM,\N,54.83000183105469,56.16830062866211,Maksimovka Airport,OurAirports,,airport,\N
11994,Buguruslan,728,\N,Russia,UWWB,\N,53.71839904789999,52.3718986511,Buguruslan Severny Airport,OurAirports,,airport,\N
11995,Samara,135,\N,Russia,UWWG,\N,53.220001220703125,50.32500076293945,Bezymyanka Airfield,OurAirports,,airport,\N
11996,"",305,\N,India,VARG,RTC,17.013599,73.327797,Ratnagiri Airport,OurAirports,,airport,\N
11997,Polonnaruwa Town,170,\N,Sri Lanka,VCCH,HIM,8.04981,80.9814,Hingurakgoda Air Force Base,OurAirports,,airport,\N
11998,Durgapur,300,\N,India,VEDG,RDP,23.6225,87.243,Kazi Nazrul Islam Airport,OurAirports,,airport,\N
11999,"",909,\N,India,VIAM,\N,30.368099212646484,76.81670379638672,Ambala Air Force Station,OurAirports,,airport,\N
12000,"",650,\N,India,VISA,\N,29.56060028076172,75.006103515625,Sirsa Air Force Station,OurAirports,,airport,\N
12001,"",2066,\N,India,VIUX,\N,32.902198791503906,75.15619659423828,Udhampur Air Force Station,OurAirports,,airport,\N
12002,Puttaparthi,1558,\N,India,VOPN,PUT,14.1492996216,77.7910995483,Sri Sathya Sai Airport,OurAirports,,airport,\N
12003,Meiktila,699,\N,Burma,VYML,\N,20.88640022277832,95.89279174804688,Meiktila Air Base,OurAirports,,airport,\N
12004,Singapore,22,\N,Singapore,WSAC,\N,1.3441400528,104.009002686,Changi Air Base (East),OurAirports,,airport,\N
12005,Soltsy,266,\N,Russia,XLLL,\N,58.139545,30.33042,Soltsy-2 Air Base,OurAirports,,airport,\N
12006,Severomorsk,564,\N,Russia,XLMV,\N,68.866669,33.716667,Severomorsk-3 Naval Air Base,OurAirports,,airport,\N
12007,Kipelovo,574,\N,Russia,XLWF,\N,59.193031,39.129411,Fedotovo Naval Air Base,OurAirports,,airport,\N
12008,Kamyshin,381,\N,Russia,XRWL,\N,50.201698303200004,45.2083015442,Lebyazhye Air Base,OurAirports,,airport,\N
12009,Smolensk,820,\N,Russia,XUBS,LNX,54.824,32.025,Smolensk North Airport,OurAirports,,airport,\N
12010,Rtishchevo,673,\N,Russia,XWPR,\N,52.297317,43.7241,Rtishchevo Air Base,OurAirports,,airport,\N
12011,Alpha,1255,\N,Australia,YAPH,ABH,-23.646099,146.584,Alpha Airport,OurAirports,,airport,\N
12012,"",1008,\N,Australia,YARA,ARY,-37.30939865112305,142.98899841308594,Ararat Airport,OurAirports,,airport,\N
12013,"",569,\N,Australia,YBLA,BLN,-36.55189895629883,146.0070037841797,Benalla Airport,OurAirports,,airport,\N
12014,"",210,\N,Australia,YBRN,BZD,-34.623600006103516,143.5780029296875,Balranald Airport,OurAirports,,airport,\N
12015,"",414,\N,Australia,YBRW,BWQ,-29.973899841308594,146.81700134277344,Brewarrina Airport,OurAirports,,airport,\N
12016,"",589,\N,Australia,YCEE,CVC,-33.70970153808594,136.5050048828125,Cleve Airport,OurAirports,,airport,\N
12017,"",469,\N,Australia,YCOR,CWW,-35.99470138549805,146.35699462890625,Corowa Airport,OurAirports,,airport,\N
12018,"",963,\N,Australia,YCRG,CYG,-36.18280029296875,147.88800048828125,Corryong Airport,OurAirports,,airport,\N
12019,"",1110,\N,Australia,YCTM,CMD,-34.6239013671875,148.0279998779297,Cootamundra Airport,OurAirports,,airport,\N
12020,"",567,\N,Australia,YDBI,DRN,-28.591699600219727,148.2169952392578,Dirranbandi Airport,OurAirports,,airport,\N
12021,Deniliquin,316,\N,Australia,YDLQ,DNQ,-35.5593986511,144.945999146,Deniliquin Airport,OurAirports,,airport,\N
12022,"",670,\N,Australia,YDYS,DYA,-22.62220001220703,148.36399841308594,Dysart Airport,OurAirports,,airport,\N
12023,"",323,\N,Australia,YECH,ECH,-36.15719985961914,144.76199340820312,Echuca Airport,OurAirports,,airport,\N
12024,Forbes,760,\N,Australia,YFBS,FRB,-33.363602,147.934998,Forbes Airport,OurAirports,,airport,\N
12025,"",863,\N,Australia,YGDH,GUH,-30.96109962463379,150.25100708007812,Gunnedah Airport,OurAirports,,airport,\N
12026,"",305,\N,Australia,YHAY,HXX,-34.53139877319336,144.8300018310547,Hay Airport,OurAirports,,airport,\N
12027,"",256,\N,Australia,YHPN,HTU,-35.715301513671875,142.36000061035156,Hopetoun Airport,OurAirports,,airport,\N
12028,"",254,\N,Australia,YKER,KRA,-35.751399993896484,143.93899536132812,Kerang Airport,OurAirports,,airport,\N
12029,"",54,\N,Australia,YKMP,KPS,-31.074399948120117,152.77000427246094,Kempsey Airport,OurAirports,,airport,\N
12030,"",1492,\N,Australia,YKRY,KGY,-26.580799102783203,151.84100341796875,Kingaroy Airport,OurAirports,,airport,\N
12031,Morwell,180,\N,Australia,YLTV,TGN,-38.207199,146.470001,Latrobe Valley Airport,OurAirports,,airport,\N
12032,"",1560,\N,Australia,YMBA,MRG,-17.06920051574707,145.41900634765625,Mareeba Airport,OurAirports,,airport,\N
12033,"",45,\N,Australia,YNGU,RPM,-14.722800254821777,134.7469940185547,Ngukurr Airport,OurAirports,,airport,\N
12034,"",782,\N,Australia,YNRM,QRM,-32.214698791503906,148.22500610351562,Narromine Airport,OurAirports,,airport,\N
12035,"",40,\N,Australia,YPIR,PPI,-33.23889923095703,137.9949951171875,Port Pirie Airport,OurAirports,,airport,\N
12036,"",31,\N,Australia,YSMI,SIO,-40.834999084472656,145.08399963378906,Smithton Airport,OurAirports,,airport,\N
12037,"",173,\N,Australia,YSNB,SNB,-11.422800064086914,130.6540069580078,Snake Bay Airport,OurAirports,,airport,\N
12038,"",807,\N,Australia,YSWL,SWC,-37.07170104980469,142.74099731445312,Stawell Airport,OurAirports,,airport,\N
12039,"",584,\N,Australia,YTIB,TYB,-29.451099395751953,142.05799865722656,Tibooburra Airport,OurAirports,,airport,\N
12040,"",878,\N,Australia,YTMU,TUM,-35.26279830932617,148.24099731445312,Tumut Airport,OurAirports,,airport,\N
12041,"",504,\N,Australia,YWGT,WGT,-36.41579818725586,146.3070068359375,Wangaratta Airport,OurAirports,,airport,\N
12042,"",397,\N,Australia,YWKB,WKB,-36.32109832763672,142.41900634765625,Warracknabeal Airport,OurAirports,,airport,\N
12043,"",669,\N,Australia,YWRN,QRR,-31.733299255371094,147.80299377441406,Warren Airport,OurAirports,,airport,\N
12044,Sale,72,\N,Australia,YWSL,SXE,-38.090827,146.965335,West Sale Airport,OurAirports,,airport,\N
12045,West Wyalong,859,\N,Australia,YWWL,WWY,-33.9371986389,147.190994263,West Wyalong Airport,OurAirports,,airport,\N
12046,"",1267,\N,Australia,YYNG,NGA,-34.25559997558594,148.2480010986328,Young Airport,OurAirports,,airport,\N
12047,Guanghua,0,\N,China,ZHGH,LHK,32.389400482177734,111.69499969482422,Guangzhou MR Air Base,OurAirports,,airport,\N
12048,Shiyan,0,\N,China,ZHSY,WDS,32.591667,110.907778,Shiyan Wudangshan Airport,OurAirports,,airport,\N
12049,Sunchon,141,\N,North Korea,ZKSC,\N,39.415699,125.894997,Sunchon Air Base,OurAirports,,airport,\N
12050,Mengnai,2945,\N,China,ZLHX,HTT,38.201984,90.841495,Huatugou Airport,OurAirports,,airport,\N
12051,"",3205,\N,Mongolia,ZMBU,UUN,46.660301208496094,113.28500366210938,Baruun Urt Airport,OurAirports,,airport,\N
12052,Bengbu,100,\N,China,ZSBB,BFU,32.8477333333,117.320244444,Bengbu Airport,OurAirports,,airport,\N
12053,Rugao,0,\N,China,ZSRG,RUG,32.25788497924805,120.50165557861328,Rugao Air Base,OurAirports,,airport,\N
12054,Wuhu,0,\N,China,ZSWU,WHU,31.3906,118.408997,Wuhu Air Base,OurAirports,,airport,\N
12055,Shanshan,0,\N,China,ZWSS,SXJ,42.91170120239258,90.24749755859375,Shanshan Airport,OurAirports,,airport,\N
12056,Yingkou,0,\N,China,ZYYK,YKH,40.542524,122.3586,Yingkou Lanqi Airport,OurAirports,,airport,\N
12057,Shenyang,0,\N,China,ZYYY,\N,41.784400939941406,123.49600219726562,Shenyang Dongta Airport,OurAirports,,airport,\N
12058,Bogorodskoe,0,U,Russia,UHNB,BQG,52.38,140.448,Bogorodskoye Airport,OurAirports,11,airport,\N
12059,Itapiranga,1247,S,Brazil,SSYT,\N,-27.142499923706055,-53.68579864501953,Itapiranga Airport,OurAirports,-3,airport,\N
12069,Aguas Calientes,9840,U,Peru,SPAT,\N,-8.833330154418945,-74.68329620361328,Aguas Calientes Airport,OurAirports,-6,airport,\N
12087,Hyderabad,2024,N,India,VOHS,HYD,17.2313175201,78.4298553467,Rajiv Gandhi International Airport,OurAirports,5.5,airport,\N
12090,Vancouver,0,A,Canada,CAM9,\N,49.177047,-123.168154,Vancouver International Seaplane Base,OurAirports,-8,airport,\N
12096,Bressaucourt-Porrentruy,1866,E,Switzerland,LSZQ,\N,47.392677,7.028648,Bressaucourt Airport,OurAirports,1,airport,\N
12104,Parakou,1266,U,Benin,DBBP,PKO,9.35768985748291,2.609679937362671,Parakou Airport,OurAirports,1,airport,\N
12106,Kandi,951,U,Benin,DBBK,KDC,11.14479,2.940381,Kandi Airport,OurAirports,1,airport,\N
12109,Sokode,1214,U,Togo,DXSK,\N,8.994275,1.153004,Sokodé Airport,OurAirports,0,airport,\N
12110,Mango,460,U,Togo,DXMG,\N,10.373010635375977,0.47138214111328125,Sansanné-Mango Airport,OurAirports,0,airport,\N
12133,Arnbruck,1716,U,Germany,EDNB,\N,49.12472152709961,12.985555648803711,Arnbruck Airport,OurAirports,1,airport,\N
12163,Rio De Janeiro,10,S,Brazil,SBJR,\N,-22.987499,-43.369999,Jacarepaguá - Roberto Marinho Airport,OurAirports,-3,airport,\N
12165,Aguachica,545,N,Colombia,SKAG,\N,8.247,-73.5814,Hacaritama Airport,OurAirports,-5,airport,\N
12172,Hermannsburg,593,N,Australia,YHMB,HMG,-23.93000030517578,132.80499267578125,Hermannsburg Airport,OurAirports,9.5,airport,\N
12182,Pipalyatjara,0,O,Australia,YMDV,\N,-26.16670036315918,129.13299560546875,Mount Davies Airport,OurAirports,9.5,airport,\N
12183,Areyonga,0,N,Australia,YARN,\N,-24.066699981689453,132.26699829101562,Areyonga Airport,OurAirports,9.5,airport,\N
12185,Tracy,193,A,United States,KTCY,\N,37.68899917602539,-121.44200134277344,Tracy Municipal Airport,OurAirports,-8,airport,\N
12217,Yuelamu,0,N,Australia,YMNA,\N,-22.274999618530273,132.2169952392578,Mount Allan Airport,OurAirports,9.5,airport,\N
12218,Mimili,0,O,Australia,YEVP,\N,-27.016700744628906,132.7169952392578,Everard Park Airport,OurAirports,9.5,airport,\N
12219,Ali-Curung,383,N,Australia,YWBI,\N,-21,134.39700317382812,Warrabri Airport,OurAirports,9.5,airport,\N
12310,Krefeld,141,U,Germany,EDLK,\N,51.3849983215332,6.587778091430664,Krefeld-Egelsberg Airport,OurAirports,1,airport,\N
12311,Baidoa,1820,U,Somalia,HCMB,BIB,3.102220058441162,43.62860107421875,Baidoa Airport,OurAirports,3,airport,\N
12340,Ampilatwatja,0,N,Australia,YAMJ,\N,-21.655000686645508,135.22999572753906,Ampilatwatja Airport,OurAirports,9.5,airport,\N
12360,Petermann,615,N,Australia,YKCS,KCS,-24.42329978942871,131.8350067138672,Kings Creek Airport,OurAirports,9.5,airport,\N
12361,Harts Range,0,N,Australia,YHTS,\N,-22.985000610351562,134.91799926757812,Harts Range Airport,OurAirports,9.5,airport,\N
12391,Elliott,0,N,Australia,YELL,\N,-17.527429580688477,133.52989196777344,Elliott Airport,OurAirports,9.5,airport,\N
12392,Papunya,620,N,Australia,YPAY,\N,-23.246700286865234,131.9029998779297,Papunya Airport,OurAirports,9.5,airport,\N
12444,Fregon,528,O,Australia,YFRG,\N,-26.774999618530273,132.01699829101562,Fregon Airport,OurAirports,9.5,airport,\N
12445,Mt Liebig,0,N,Australia,YLBG,\N,-23.24329948425293,131.25999450683594,Mount Liebig Airport,OurAirports,9.5,airport,\N
12469,Columbus,905,A,United States,KTZR,\N,39.90119934082031,-83.13690185546875,Bolton Field,OurAirports,4,airport,\N
12470,Baltrum,7,E,Germany,EDWZ,BMR,53.72472381591797,7.373332977294922,Baltrum Airport,OurAirports,1,airport,\N
12528,Skagit,144,A,United States,KBVS,MVW,48.4709014893,-122.42099762,Skagit Regional Airport,OurAirports,-8,airport,\N
12618,Goondiwindi,714,O,Australia,YGDI,GOO,-28.521400451660156,150.32000732421875,Goondiwindi Airport,OurAirports,10,airport,\N
12619,Odesa,0,E,Ukraine,UKOE,\N,46.57851,30.703053,Liman Airfield,OurAirports,2,airport,\N
12640,Lognes,359,E,France,LFPL,\N,48.821028,2.625967,Lognes Emerainville Airport,OurAirports,1,airport,\N
12672,Jasper,641,A,United States,KAPT,APT,35.060699,-85.585297,Marion County Brown Field,OurAirports,-5,airport,\N
12673,Evergreen,259,A,United States,KGZH,\N,31.4158,-87.043999,Evergreen Regional Airport/Middleton Field,OurAirports,-6,airport,\N
12675,Decatur,592,A,United States,KDCU,DCU,34.652698516799994,-86.94539642330001,Pryor Field Regional Airport,OurAirports,-6,airport,\N
12676,Glasgow,716,A,United States,KGLW,GLW,37.03179932,-85.9536972,Glasgow Municipal Airport,OurAirports,-6,airport,\N
12796,Danielson,238,A,United States,KLZD,\N,41.819698333740234,-71.9010009765625,Danielson Airport,OurAirports,-5,airport,\N
12844,Docker River,589,N,Australia,YDVR,DKV,-24.860000610351562,129.07000732421875,Docker River Airport,OurAirports,9.5,airport,\N
12856,Clearfield,1516,A,United States,KFIG,\N,41.04859924316406,-78.41310119628906,Clearfield Lawrence Airport,OurAirports,-5,airport,\N
12873,Rensselaer,698,A,United States,KRZL,RNZ,40.9478988647,-87.1826019287,Jasper County Airport,OurAirports,-5,airport,\N
12918,Ti Tree,0,N,Australia,YTIT,\N,-22.13170051574707,133.4199981689453,Ti Tree Airport,OurAirports,9.5,airport,\N
12919,Sabetta,46,N,Russia,USDA,SBT,71.219167,72.052222,Sabetta International Airport,OurAirports,5,airport,\N
12921,Alxa Left Banner,4560,N,China,ZBAL,AXF,38.74831,105.58858,Alxa Left Banner Bayanhot Airport,OurAirports,8,airport,\N
12931,Svenborg,420,E,Denmark,SVFT,\N,7.099999904632568,-69.58333587646484,El Fuentero Airport,OurAirports,1,airport,\N
12941,Eger,58,E,Hungary,EGCS,\N,53.381099700927734,-0.6852779984474182,Sturgate Airfield,OurAirports,1,airport,\N
12945,Simberi Island,10,N,Papua New Guinea,AYSE,NIS,-2.66222222222,151.997777778,Simberi Airport,OurAirports,10,airport,\N
12946,Bulolo,2240,N,Papua New Guinea,AYBU,BUL,-7.216286671410001,146.649541855,Bulolo Airport,OurAirports,10,airport,\N
12948,Kintore,0,N,Australia,YKNT,\N,-23.264999389648438,129.38699340820312,Kintore Airport,OurAirports,9.5,airport,\N
12950,Statesboro,187,A,United States,KTBR,TBR,32.4827003479,-81.73690032959999,Statesboro Bulloch County Airport,OurAirports,-5,airport,\N
12951,Utopia,0,N,Australia,YUTP,\N,-22.05500030517578,134.7899932861328,Utopia Airport,OurAirports,9.5,airport,\N
12957,Nyirripi,0,N,Australia,YNRR,\N,-22.645299911499023,130.56500244140625,Nyrripi Airport,OurAirports,9.5,airport,\N
12958,Amata,695,O,Australia,YAMT,AMT,-26.108299255371094,131.20700073242188,Amata Airport,OurAirports,9.5,airport,\N
12961,Franz Josef,457,Z,New Zealand,NZGH,\N,-43.38722,170.18,Glacier Country Heliport,OurAirports,13,airport,\N
12979,Erldunda,0,N,Australia,YERL,EDD,-25.205799102800004,133.253997803,Erldunda Airport,OurAirports,9.5,airport,\N
12980,Foz do Iguassu,732,S,Brazil,SSHH,\N,-25.604167938232422,-54.49361038208008,Helisul I Heliport,OurAirports,-3,airport,\N
12984,Finke,0,N,Australia,YFNE,FIK,-25.5946998596,134.582992554,Finke Airport,OurAirports,9.5,airport,\N
12987,Jaguaruna,120,S,Brazil,SBJA,JJG,-28.6753,-49.0596,Humberto Ghizzo Bortoluzzi Regional Airport,OurAirports,-3,airport,\N
13004,Angatja Homeland,0,O,Australia,YNYP,\N,-26.200000762939453,130.23300170898438,Nypari Airport,OurAirports,9.5,airport,\N
13006,Ihtiman,2113,E,Bulgaria,LBHT,\N,42.42189,23.767221,Ihtiman Airfield,OurAirports,2,airport,\N
13009,Vogtareuth,1535,E,Germany,EDNV,\N,47.946109771728516,12.20472240447998,Vogtareuth Airport,OurAirports,1,airport,\N
13011,Not Specified,0,U,New Zealand,XXXX,\N,89.5,0.0001,[Duplicate] Illertissen see EDMI - ED-0425 location moved out-of-the way,OurAirports,0,airport,\N
13016,New Smyrna Beach,10,A,United States,KEVB,\N,29.055700302124023,-80.94889831542969,New Smyrna Beach Municipal Airport,OurAirports,-5,airport,\N
13018,Las Vegas,2133,A,United States,NV03,\N,36.10810089111328,-115.17400360107422,Las Vegas Helicopters Heliport,OurAirports,-8,airport,\N
13019,Delta Camp,3140,N,Botswana,FBDT,\N,-19.5323,23.0925,Delta Camp Airport,OurAirports,2,airport,\N
13020,Hwange,2500,N,Zimbabwe,FVWT,WKI,-18.362967,26.519791,Hwange (Town) Airport,OurAirports,2,airport,\N
13022,Vancouver,2,A,Canada,CBC7,\N,49.2868921105,-123.106112257,Harbour (Public) Heliport,OurAirports,-8,airport,\N
13023,Victoria,15,A,Canada,CBF7,\N,48.41809844970703,-123.38800048828125,Victoria Harbour (Camel Point) Heliport,OurAirports,-8,airport,\N
13032,Shushenskoye,0,E,Russia,UNAU,\N,53.3849983215332,92.04499816894531,Shushenskoye Airport,OurAirports,8,airport,\N
13066,Stockerau,686,E,Austria,LOAU,\N,48.40999984741211,16.191699981689453,Stockerau Airport,OurAirports,1,airport,\N
13069,Klaipeda,59,E,Lithuania,EYKL,KLJ,55.7118988037,21.242799758900002,Klaipėda Airport,OurAirports,2,airport,\N
13072,MINERAL POINT,1171,A,United States,KMRJ,\N,42.886799,-90.236198,Iowa County Airport,OurAirports,-5,airport,\N
13074,WEST BEND,887,A,United States,KETB,ETB,43.4221992493,-88.1278991699,West Bend Municipal Airport,OurAirports,-5,airport,\N
13075,GAYLORD,1328,A,United States,KGLR,GLR,45.013500213600004,-84.7035980225,Gaylord Regional Airport,OurAirports,-4,airport,\N
13077,ANDERSON,919,A,United States,KAID,AID,40.10860061649999,-85.6129989624,Anderson Municipal Darlington Field,OurAirports,-4,airport,\N
13078,Novi Sad,266,E,Serbia,LYNS,QND,45.385799,19.839199,Cenej Airport,OurAirports,1,airport,\N
13079,Grundarfjordur,17,U,Iceland,BIGF,GUU,64.99140167236328,-23.224700927734375,Grundarfjörður Airport,OurAirports,0,airport,\N
13080,Prairie du Chien,661,A,United States,KPDC,PCD,43.019298553467,-91.12370300293,Prairie Du Chien Municipal Airport,OurAirports,-6,airport,\N
13097,Kobok,860,U,Indonesia,WA98,\N,47.512346,-120.488691,Cascade Heliport,OurAirports,9,airport,\N
13098,Orlando,120,A,United States,2FD7,\N,28.43560028076172,-81.47309875488281,Air Orlando Heliport,OurAirports,-5,airport,\N
13106,Torshavn,68,E,Faroe Islands,EKTB,\N,62.02170181274414,-6.757420063018799,Tórshavn/Bodanes Heliport,OurAirports,0,airport,\N
13112,Otjiwarongo,4859,U,Namibia,FYOW,OTJ,-20.434700012207,16.660800933838,Otjiwarongo Airport,OurAirports,2,airport,\N
13114,Mona,202,E,United Kingdom,EGOQ,\N,53.258598,-4.37355,RAF Mona,OurAirports,0,airport,\N
13120,Rerik,30,E,Germany,EDCR,\N,54.08194351196289,11.64916706085205,Rerik-Zweedorf Airport,OurAirports,1,airport,\N
13121,Cruz,1050,U,Brazil,SSVV,\N,-21.294443,-56.11861,Fazenda Vaticano Airport,OurAirports,-3,airport,\N
13123,Albemarle,609,A,United States,KVUJ,\N,35.416698455811,-80.150802612305,Stanly County Airport,OurAirports,-4,airport,\N
13124,Lexington,733,A,United States,KEXX,\N,35.78110122680664,-80.30380249023438,Davidson County Airport,OurAirports,-4,airport,\N
13126,Davis,3210,A,United States,WV62,\N,39.055099487300005,-79.43139648440001,Windwood Fly-In Resort Airport,OurAirports,-4,airport,\N
13127,Mocksville,575,A,United States,5NC2,\N,34.87630081176758,-80.61920166015625,Lathan Strip,OurAirports,-4,airport,\N
13130,Albuquerque,5837,A,United States,KAEG,\N,35.145198822021484,-106.79499816894531,Double Eagle II Airport,OurAirports,-6,airport,\N
13131,Socorro,4875,A,United States,KONM,\N,34.022499084472656,-106.90299987792969,Socorro Municipal Airport,OurAirports,-6,airport,\N
13135,Bentonville,1296,A,United States,KVBT,\N,36.34569931,-94.21929932,Bentonville Municipal-Louise M Thaden Field,OurAirports,-5,airport,\N
13137,Martinsville,941,A,United States,KMTV,\N,36.630699157714844,-80.01830291748047,Blue Ridge Airport,OurAirports,-4,airport,\N
13138,Mount Airy,1249,A,United States,KMWK,\N,36.45970154,-80.5530014,Mount Airy Surry County Airport,OurAirports,-4,airport,\N
13139,Taos,7095,A,United States,KSKX,TSM,36.45819855,-105.6719971,Taos Regional Airport,OurAirports,-6,airport,\N
13142,Raton,6352,A,United States,KRTN,RTN,36.74150085,-104.5019989,Raton Municipal-Crews Field,OurAirports,-6,airport,\N
